Timestamp,pH,Temperature,Dissolved_Oxygen,Turbidity,Water_Quality
2026-01-04 06:18:35,7.2,29.35,8.2,-0.32,Good
2026-01-04 06:18:40,7.22,29.23,8.2,0.18,Good
2026-01-04 06:18:45,7.2,29.26,8.17,0.19,Good
2026-01-04 06:18:50,7.21,29.64,8.22,-0.24,Good
2026-01-04 06:18:55,7.21,29.88,8.13,0.09,Good
2026-01-04 06:19:00,7.21,29.52,8.21,0.33,Good
2026-01-04 06:19:05,7.21,29.45,8.22,0.0,Good
2026-01-04 06:19:10,7.21,29.76,8.18,-0.11,Good
2026-01-04 06:19:15,7.21,29.32,8.22,0.11,Good
2026-01-04 06:19:20,7.21,29.67,8.18,0.06,Good
2026-01-04 06:19:25,7.21,29.39,8.2,-0.11,Good
2026-01-04 06:19:30,7.2,29.4,8.19,-0.09,Good
2026-01-04 06:19:35,7.22,29.45,8.19,-0.07,Good
2026-01-04 06:19:40,7.2,29.26,8.21,0.04,Good
2026-01-04 06:19:45,7.19,29.21,8.2,-0.07,Good
2026-01-04 06:19:50,7.19,29.46,8.21,-0.28,Good
2026-01-04 06:19:55,7.19,29.39,8.2,-0.24,Good
2026-01-04 06:20:00,7.19,29.29,8.2,-0.06,Good
2026-01-04 06:20:05,7.19,29.83,8.19,0.02,Good
2026-01-04 06:20:10,7.21,29.82,8.19,0.2,Good
2026-01-04 06:20:15,7.21,29.26,8.19,-0.18,Good
2026-01-04 06:20:20,7.2,29.39,8.19,0.11,Good
2026-01-04 06:20:25,7.2,29.57,8.18,-0.24,Good
2026-01-04 06:20:30,7.21,29.27,8.21,0.05,Good
2026-01-04 06:20:35,7.21,29.16,8.18,0.09,Good
2026-01-04 06:20:40,7.21,29.42,8.19,0.12,Good
2026-01-04 06:20:45,7.2,29.34,8.2,0.24,Good
2026-01-04 06:20:50,7.21,29.48,8.2,0.01,Good
2026-01-04 06:20:55,7.2,29.51,8.17,-0.01,Good
2026-01-04 06:21:00,7.19,29.32,8.18,-0.05,Good
2026-01-04 06:21:05,7.22,29.16,8.17,-0.01,Good
2026-01-04 06:21:10,7.2,29.49,8.18,-0.16,Good
2026-01-04 06:21:15,7.2,29.56,8.22,0.2,Good
2026-01-04 06:21:20,7.2,29.22,8.18,-0.05,Good
2026-01-04 06:21:25,7.19,29.44,8.2,0.11,Good
2026-01-04 06:21:30,7.21,29.41,8.22,-0.06,Good
2026-01-04 06:21:35,7.21,29.57,8.19,-0.22,Good
2026-01-04 06:21:40,7.22,29.51,8.2,0.25,Good
2026-01-04 06:21:45,7.2,29.51,8.19,0.29,Good
2026-01-04 06:21:50,7.2,29.4,8.15,0.11,Good
2026-01-04 06:21:55,7.2,29.29,8.2,0.06,Good
2026-01-04 06:22:00,7.22,29.35,8.18,-0.06,Good
2026-01-04 06:22:05,7.21,29.34,8.21,-0.15,Good
2026-01-04 06:22:10,7.21,29.62,8.18,0.1,Good
2026-01-04 06:22:15,7.2,29.42,8.19,-0.12,Good
2026-01-04 06:22:20,7.19,29.46,8.2,0.07,Good
2026-01-04 06:22:25,7.21,29.43,8.21,0.11,Good
2026-01-04 06:22:30,7.21,29.34,8.23,0.06,Good
2026-01-04 06:22:35,7.2,29.32,8.18,-0.26,Good
2026-01-04 06:22:40,7.21,29.57,8.2,-0.11,Good
2026-01-04 06:22:45,7.2,29.56,8.2,-0.21,Good
2026-01-04 06:22:50,7.21,29.52,8.22,0.06,Good
2026-01-04 06:22:55,7.18,29.25,8.18,-0.01,Good
2026-01-04 06:23:00,7.21,29.41,8.22,0.24,Good
2026-01-04 06:23:05,7.19,29.33,8.19,-0.1,Good
2026-01-04 06:23:10,7.2,29.49,8.21,-0.09,Good
2026-01-04 06:23:15,7.21,29.72,8.18,0.02,Good
2026-01-04 06:23:20,7.21,29.53,8.19,0.05,Good
2026-01-04 06:23:25,7.23,29.37,8.2,-0.04,Good
2026-01-04 06:23:30,7.21,29.33,8.21,0.07,Good
2026-01-04 06:23:35,7.21,29.18,8.26,-0.03,Good
2026-01-04 06:23:40,7.2,29.61,8.2,0.18,Good
2026-01-04 06:23:45,7.2,29.73,8.2,0.29,Good
2026-01-04 06:23:50,7.21,29.76,8.18,-0.07,Good
2026-01-04 06:23:55,7.19,29.32,8.21,0.21,Good
2026-01-04 06:24:00,7.19,29.45,8.18,-0.0,Good
2026-01-04 06:24:05,7.19,29.75,8.2,0.22,Good
2026-01-04 06:24:10,7.2,29.35,8.22,-0.16,Good
2026-01-04 06:24:15,7.2,29.51,8.23,0.05,Good
2026-01-04 06:24:20,7.19,29.57,8.26,0.15,Good
2026-01-04 06:24:25,7.2,29.44,8.19,-0.24,Good
2026-01-04 06:24:30,7.19,29.55,8.21,0.02,Good
2026-01-04 06:24:35,7.2,29.41,8.19,-0.05,Good
2026-01-04 06:24:40,7.2,29.58,8.23,-0.05,Good
2026-01-04 06:24:45,7.19,29.63,8.19,-0.03,Good
2026-01-04 06:24:50,7.22,29.34,8.19,-0.21,Good
2026-01-04 06:24:55,7.2,29.31,8.2,-0.06,Good
2026-01-04 06:25:00,7.21,29.71,8.22,-0.27,Good
2026-01-04 06:25:05,7.2,29.44,8.2,0.29,Good
2026-01-04 06:25:10,7.21,29.54,8.19,-0.03,Good
2026-01-04 06:25:15,7.19,29.7,8.17,-0.14,Good
2026-01-04 06:25:20,7.2,29.35,8.22,-0.07,Good
2026-01-04 06:25:25,7.2,29.6,8.18,-0.22,Good
2026-01-04 06:25:30,7.19,29.56,8.23,-0.05,Good
2026-01-04 06:25:35,7.19,29.14,8.2,0.0,Good
2026-01-04 06:25:40,7.18,29.59,8.15,0.07,Good
2026-01-04 06:25:45,7.22,29.72,8.2,0.0,Good
2026-01-04 06:25:50,7.19,29.57,8.18,-0.13,Good
2026-01-04 06:25:55,7.19,29.34,8.24,0.13,Good
2026-01-04 06:26:00,7.2,29.4,8.21,0.03,Good
2026-01-04 06:26:05,7.2,29.42,8.24,0.1,Good
2026-01-04 06:26:10,7.18,29.74,8.21,0.22,Good
2026-01-04 06:26:15,7.19,29.23,8.2,-0.18,Good
2026-01-04 06:26:20,7.21,29.27,8.19,0.02,Good
2026-01-04 06:26:25,7.18,29.46,8.2,-0.34,Good
2026-01-04 06:26:30,7.2,29.3,8.19,-0.06,Good
2026-01-04 06:26:35,7.2,29.39,8.18,0.02,Good
2026-01-04 06:26:40,7.21,29.41,8.17,0.02,Good
2026-01-04 06:26:45,7.2,29.08,8.18,0.07,Good
2026-01-04 06:26:50,7.18,29.39,8.23,-0.03,Good
2026-01-04 06:26:55,7.2,29.57,8.22,-0.15,Good
2026-01-04 06:27:00,7.19,29.82,8.18,-0.0,Good
2026-01-04 06:27:05,7.21,29.46,8.21,-0.1,Good
2026-01-04 06:27:10,7.22,29.26,8.21,-0.31,Good
2026-01-04 06:27:15,7.19,29.31,8.22,-0.0,Good
2026-01-04 06:27:20,7.2,29.62,8.21,-0.08,Good
2026-01-04 06:27:25,7.21,29.63,8.23,-0.07,Good
2026-01-04 06:27:30,7.21,29.64,8.18,-0.09,Good
2026-01-04 06:27:35,7.2,29.65,8.2,0.12,Good
2026-01-04 06:27:40,7.2,29.25,8.22,-0.14,Good
2026-01-04 06:27:45,7.2,29.36,8.22,0.15,Good
2026-01-04 06:27:50,7.2,29.34,8.22,0.04,Good
2026-01-04 06:27:55,7.22,29.48,8.2,-0.13,Good
2026-01-04 06:28:00,7.2,29.4,8.18,0.27,Good
2026-01-04 06:28:05,7.2,29.5,8.16,0.0,Good
2026-01-04 06:28:10,7.19,29.47,8.2,0.01,Good
2026-01-04 06:28:15,7.2,29.53,8.17,-0.05,Good
2026-01-04 06:28:20,7.21,29.39,8.18,0.08,Good
2026-01-04 06:28:25,7.19,29.42,8.22,0.06,Good
2026-01-04 06:28:30,7.2,29.52,8.19,0.04,Good
2026-01-04 06:28:35,7.21,29.25,8.17,-0.08,Good
2026-01-04 06:28:40,7.21,30.01,8.19,-0.23,Good
2026-01-04 06:28:45,7.19,29.31,8.2,0.02,Good
2026-01-04 06:28:50,7.21,29.45,8.23,0.15,Good
2026-01-04 06:28:55,7.2,29.48,8.16,0.01,Good
2026-01-04 06:29:00,7.2,29.71,8.22,0.16,Good
2026-01-04 06:29:05,7.17,29.75,8.22,-0.04,Good
2026-01-04 06:29:10,7.19,29.41,8.22,0.13,Good
2026-01-04 06:29:15,7.2,29.06,8.22,-0.3,Good
2026-01-04 06:29:20,7.19,29.54,8.22,0.04,Good
2026-01-04 06:29:25,7.2,29.31,8.2,0.17,Good
2026-01-04 06:29:30,7.2,29.36,8.18,0.13,Good
2026-01-04 06:29:35,7.2,29.18,8.22,-0.1,Good
2026-01-04 06:29:40,7.2,29.34,8.23,0.3,Good
2026-01-04 06:29:45,7.22,29.34,8.2,0.1,Good
2026-01-04 06:29:50,7.22,29.17,8.17,-0.34,Good
2026-01-04 06:29:55,7.21,29.43,8.21,0.29,Good
2026-01-04 06:30:00,7.2,29.21,8.18,0.2,Good
2026-01-04 06:30:05,7.22,29.35,8.19,-0.23,Good
2026-01-04 06:30:10,7.22,29.7,8.21,-0.17,Good
2026-01-04 06:30:15,7.2,29.26,8.2,0.08,Good
2026-01-04 06:30:20,7.21,29.4,8.21,0.13,Good
2026-01-04 06:30:25,7.21,29.51,8.18,0.26,Good
2026-01-04 06:30:30,7.2,29.32,8.23,0.05,Good
2026-01-04 06:30:35,7.21,29.42,8.19,0.04,Good
2026-01-04 06:30:40,7.2,29.1,8.2,0.08,Good
2026-01-04 06:30:45,7.19,29.38,8.23,0.05,Good
2026-01-04 06:30:50,7.2,29.34,8.2,-0.19,Good
2026-01-04 06:30:55,7.21,29.53,8.2,-0.24,Good
2026-01-04 06:31:00,7.22,29.5,8.24,0.08,Good
2026-01-04 06:31:05,7.2,29.24,8.21,-0.14,Good
2026-01-04 06:31:10,7.19,29.47,8.2,-0.18,Good
2026-01-04 06:31:15,7.2,29.44,8.16,0.16,Good
2026-01-04 06:31:20,7.2,29.36,8.19,-0.25,Good
2026-01-04 06:31:25,7.19,29.73,8.19,0.16,Good
2026-01-04 06:31:30,7.21,29.27,8.2,0.06,Good
2026-01-04 06:31:35,7.22,29.87,8.21,0.01,Good
2026-01-04 06:31:40,7.21,29.22,8.22,-0.13,Good
2026-01-04 06:31:45,7.2,29.53,8.18,-0.1,Good
2026-01-04 06:31:50,7.2,29.47,8.18,0.05,Good
2026-01-04 06:31:55,7.19,29.44,8.17,-0.11,Good
2026-01-04 06:32:00,7.2,29.34,8.23,-0.23,Good
2026-01-04 06:32:05,7.2,29.35,8.22,0.01,Good
2026-01-04 06:32:10,7.19,29.48,8.19,-0.05,Good
2026-01-04 06:32:15,7.19,29.61,8.15,0.37,Good
2026-01-04 06:32:20,7.21,29.86,8.2,-0.1,Good
2026-01-04 06:32:25,7.19,29.43,8.18,0.2,Good
2026-01-04 06:32:30,7.22,29.76,8.17,-0.12,Good
2026-01-04 06:32:35,7.2,29.37,8.18,-0.25,Good
2026-01-04 06:32:40,7.21,29.61,8.21,-0.2,Good
2026-01-04 06:32:45,7.19,29.33,8.22,0.0,Good
2026-01-04 06:32:50,7.2,29.5,8.21,0.01,Good
2026-01-04 06:32:55,7.22,29.54,8.19,-0.02,Good
2026-01-04 06:33:00,7.21,29.53,8.21,0.05,Good
2026-01-04 06:33:05,7.18,29.69,8.19,0.06,Good
2026-01-04 06:33:10,7.18,29.59,8.23,-0.29,Good
2026-01-04 06:33:15,7.2,29.54,8.19,0.14,Good
2026-01-04 06:33:20,7.21,29.51,8.18,0.24,Good
2026-01-04 06:33:25,7.18,29.33,8.24,-0.06,Good
2026-01-04 06:33:30,7.22,29.49,8.19,0.25,Good
2026-01-04 06:33:35,7.21,29.53,8.19,0.22,Good
2026-01-04 06:33:40,7.18,29.52,8.19,-0.17,Good
2026-01-04 06:33:45,7.2,29.43,8.18,0.14,Good
2026-01-04 06:33:50,7.21,29.49,8.22,0.11,Good
2026-01-04 06:33:55,7.19,29.44,8.23,-0.15,Good
2026-01-04 06:34:00,7.2,29.47,8.23,-0.08,Good
2026-01-04 06:34:05,7.2,29.59,8.21,-0.2,Good
2026-01-04 06:34:10,7.21,29.49,8.22,0.12,Good
2026-01-04 06:34:15,7.21,29.53,8.19,-0.23,Good
2026-01-04 06:34:20,7.21,29.61,8.2,0.03,Good
2026-01-04 06:34:25,7.19,29.73,8.2,0.03,Good
2026-01-04 06:34:30,7.22,29.5,8.19,-0.13,Good
2026-01-04 06:34:35,7.2,29.33,8.22,-0.3,Good
2026-01-04 06:34:40,7.21,29.37,8.18,0.17,Good
2026-01-04 06:34:45,7.19,29.45,8.22,-0.06,Good
2026-01-04 06:34:50,7.19,29.28,8.22,-0.01,Good
2026-01-04 06:34:55,7.19,29.53,8.2,-0.05,Good
2026-01-04 06:35:00,7.19,29.27,8.17,-0.02,Good
2026-01-04 06:35:05,7.19,29.7,8.19,-0.07,Good
2026-01-04 06:35:10,7.21,29.19,8.23,0.18,Good
2026-01-04 06:35:15,7.21,29.42,8.22,-0.02,Good
2026-01-04 06:35:20,7.2,29.76,8.22,-0.24,Good
2026-01-04 06:35:25,7.19,29.47,8.21,-0.2,Good
2026-01-04 06:35:30,7.2,29.2,8.18,-0.35,Good
2026-01-04 06:35:35,7.19,29.38,8.23,0.15,Good
2026-01-04 06:35:40,7.21,29.2,8.2,0.23,Good
2026-01-04 06:35:45,7.19,29.59,8.22,-0.12,Good
2026-01-04 06:35:50,7.2,29.46,8.22,0.03,Good
2026-01-04 06:35:55,7.19,29.63,8.22,0.04,Good
2026-01-04 06:36:00,7.2,29.54,8.24,-0.17,Good
2026-01-04 06:36:05,7.21,29.41,8.19,0.03,Good
2026-01-04 06:36:10,7.2,29.43,8.21,-0.07,Good
2026-01-04 06:36:15,7.21,29.26,8.22,0.08,Good
2026-01-04 06:36:20,7.19,29.61,8.17,-0.21,Good
2026-01-04 06:36:25,7.21,29.53,8.18,-0.03,Good
2026-01-04 06:36:30,7.19,29.28,8.21,-0.08,Good
2026-01-04 06:36:35,7.2,29.03,8.23,-0.18,Good
2026-01-04 06:36:40,7.2,29.2,8.23,0.17,Good
2026-01-04 06:36:45,7.2,29.34,8.22,0.03,Good
2026-01-04 06:36:50,7.2,29.53,8.22,-0.19,Good
2026-01-04 06:36:55,7.22,29.37,8.22,-0.02,Good
2026-01-04 06:37:00,7.21,29.67,8.22,-0.29,Good
2026-01-04 06:37:05,7.2,29.74,8.19,0.33,Good
2026-01-04 06:37:10,7.18,29.38,8.21,0.23,Good
2026-01-04 06:37:15,7.19,29.49,8.22,0.17,Good
2026-01-04 06:37:20,7.18,29.51,8.18,-0.0,Good
2026-01-04 06:37:25,7.2,29.42,8.19,0.22,Good
2026-01-04 06:37:30,7.19,29.53,8.2,-0.18,Good
2026-01-04 06:37:35,7.21,29.53,8.24,-0.11,Good
2026-01-04 06:37:40,7.18,29.6,8.18,-0.09,Good
2026-01-04 06:37:45,7.21,29.29,8.21,-0.03,Good
2026-01-04 06:37:50,7.2,29.27,8.23,-0.12,Good
2026-01-04 06:37:55,7.22,29.45,8.22,-0.12,Good
2026-01-04 06:38:00,7.19,29.23,8.21,-0.04,Good
2026-01-04 06:38:05,7.21,29.53,8.24,0.02,Good
2026-01-04 06:38:10,7.21,29.73,8.21,-0.18,Good
2026-01-04 06:38:15,7.21,29.14,8.2,0.04,Good
2026-01-04 06:38:20,7.21,29.59,8.2,0.23,Good
2026-01-04 06:38:25,7.21,29.14,8.18,0.14,Good
2026-01-04 06:38:30,7.2,29.71,8.21,0.01,Good
2026-01-04 06:38:35,7.19,29.58,8.22,-0.03,Good
2026-01-04 06:38:40,7.2,29.49,8.25,0.01,Good
2026-01-04 06:38:45,7.21,29.66,8.2,0.24,Good
2026-01-04 06:38:50,7.2,29.47,8.18,0.15,Good
2026-01-04 06:38:55,7.18,29.66,8.2,0.13,Good
2026-01-04 06:39:00,7.21,29.43,8.21,0.04,Good
2026-01-04 06:39:05,7.21,29.71,8.21,0.07,Good
2026-01-04 06:39:10,7.21,29.68,8.23,-0.25,Good
2026-01-04 06:39:15,7.19,29.42,8.22,-0.24,Good
2026-01-04 06:39:20,7.2,29.46,8.18,0.04,Good
2026-01-04 06:39:25,7.19,29.63,8.18,0.28,Good
2026-01-04 06:39:30,7.22,29.32,8.16,-0.15,Good
2026-01-04 06:39:35,7.2,29.51,8.2,-0.15,Good
2026-01-04 06:39:40,7.21,29.5,8.17,-0.0,Good
2026-01-04 06:39:45,7.21,29.54,8.19,0.0,Good
2026-01-04 06:39:50,7.19,29.39,8.22,-0.3,Good
2026-01-04 06:39:55,7.19,29.83,8.2,-0.24,Good
2026-01-04 06:40:00,7.21,29.45,8.2,-0.0,Good
2026-01-04 06:40:05,7.19,29.6,8.24,-0.06,Good
2026-01-04 06:40:10,7.2,29.44,8.21,-0.02,Good
2026-01-04 06:40:15,7.2,29.66,8.19,-0.17,Good
2026-01-04 06:40:20,7.21,29.24,8.21,-0.34,Good
2026-01-04 06:40:25,7.2,29.4,8.2,0.3,Good
2026-01-04 06:40:30,7.19,29.51,8.19,0.01,Good
2026-01-04 06:40:35,7.2,29.52,8.19,-0.24,Good
2026-01-04 06:40:40,7.2,29.31,8.19,0.11,Good
2026-01-04 06:40:45,7.2,29.28,8.23,-0.17,Good
2026-01-04 06:40:50,7.21,29.51,8.23,0.08,Good
2026-01-04 06:40:55,7.18,29.39,8.18,0.13,Good
2026-01-04 06:41:00,7.21,29.33,8.22,0.08,Good
2026-01-04 06:41:05,7.2,29.56,8.21,0.01,Good
2026-01-04 06:41:10,7.2,29.33,8.2,-0.04,Good
2026-01-04 06:41:15,7.21,29.5,8.22,0.1,Good
2026-01-04 06:41:20,7.19,29.5,8.2,0.32,Good
2026-01-04 06:41:25,7.2,29.56,8.22,-0.27,Good
2026-01-04 06:41:30,7.2,29.46,8.2,0.25,Good
2026-01-04 06:41:35,7.21,29.48,8.21,-0.38,Good
2026-01-04 06:41:40,7.19,29.68,8.21,-0.17,Good
2026-01-04 06:41:45,7.19,29.71,8.2,-0.23,Good
2026-01-04 06:41:50,7.21,29.26,8.18,0.02,Good
2026-01-04 06:41:55,7.2,29.55,8.19,0.06,Good
2026-01-04 06:42:00,7.2,29.48,8.21,-0.0,Good
2026-01-04 06:42:05,7.21,29.39,8.24,0.2,Good
2026-01-04 06:42:10,7.21,29.47,8.16,0.13,Good
2026-01-04 06:42:15,7.2,29.35,8.18,0.27,Good
2026-01-04 06:42:20,7.21,29.81,8.2,0.2,Good
2026-01-04 06:42:25,7.19,29.45,8.21,-0.28,Good
2026-01-04 06:42:30,7.22,29.36,8.21,-0.03,Good
2026-01-04 06:42:35,7.19,29.41,8.2,0.14,Good
2026-01-04 06:42:40,7.2,29.41,8.23,-0.04,Good
2026-01-04 06:42:45,7.21,28.96,8.22,0.17,Good
2026-01-04 06:42:50,7.2,29.54,8.22,0.32,Good
2026-01-04 06:42:55,7.19,29.67,8.21,-0.02,Good
2026-01-04 06:43:00,7.21,29.32,8.21,0.04,Good
2026-01-04 06:43:05,7.2,29.6,8.2,-0.02,Good
2026-01-04 06:43:10,7.21,29.77,8.16,-0.28,Good
2026-01-04 06:43:15,7.21,29.61,8.19,0.09,Good
2026-01-04 06:43:20,7.2,29.72,8.18,0.01,Good
2026-01-04 06:43:25,7.19,29.53,8.22,-0.14,Good
2026-01-04 06:43:30,7.21,29.51,8.19,-0.31,Good
2026-01-04 06:43:35,7.19,29.67,8.2,-0.12,Good
2026-01-04 06:43:40,7.19,29.46,8.17,0.07,Good
2026-01-04 06:43:45,7.2,29.68,8.24,-0.26,Good
2026-01-04 06:43:50,7.19,29.26,8.22,0.32,Good
2026-01-04 06:43:55,7.2,29.22,8.16,0.1,Good
2026-01-04 06:44:00,7.21,29.67,8.2,-0.18,Good
2026-01-04 06:44:05,7.2,29.52,8.24,0.12,Good
2026-01-04 06:44:10,7.18,29.44,8.2,0.19,Good
2026-01-04 06:44:15,7.2,29.37,8.16,-0.14,Good
2026-01-04 06:44:20,7.21,29.28,8.22,-0.1,Good
2026-01-04 06:44:25,7.19,29.37,8.19,-0.04,Good
2026-01-04 06:44:30,7.19,29.72,8.19,-0.12,Good
2026-01-04 06:44:35,7.21,29.52,8.2,0.02,Good
2026-01-04 06:44:40,7.18,29.38,8.21,0.06,Good
2026-01-04 06:44:45,7.2,29.24,8.2,-0.1,Good
2026-01-04 06:44:50,7.2,29.42,8.17,-0.17,Good
2026-01-04 06:44:55,7.21,29.24,8.24,-0.33,Good
2026-01-04 06:45:00,7.21,29.35,8.21,0.03,Good
2026-01-04 06:45:05,7.21,29.41,8.22,-0.0,Good
2026-01-04 06:45:10,7.2,29.29,8.2,0.17,Good
2026-01-04 06:45:15,7.2,29.75,8.21,0.27,Good
2026-01-04 06:45:20,7.22,29.28,8.21,-0.24,Good
2026-01-04 06:45:25,7.2,29.63,8.21,-0.1,Good
2026-01-04 06:45:30,7.19,29.47,8.19,0.04,Good
2026-01-04 06:45:35,7.19,29.43,8.22,-0.13,Good
2026-01-04 06:45:40,7.2,29.44,8.2,0.23,Good
2026-01-04 06:45:45,7.18,29.5,8.23,-0.21,Good
2026-01-04 06:45:50,7.22,29.64,8.25,-0.14,Good
2026-01-04 06:45:55,7.22,29.27,8.25,-0.14,Good
2026-01-04 06:46:00,7.19,29.71,8.23,-0.07,Good
2026-01-04 06:46:05,7.23,29.48,8.19,-0.0,Good
2026-01-04 06:46:10,7.22,29.35,8.22,-0.2,Good
2026-01-04 06:46:15,7.2,29.58,8.21,0.05,Good
2026-01-04 06:46:20,7.18,29.53,8.19,-0.11,Good
2026-01-04 06:46:25,7.21,29.44,8.21,0.06,Good
2026-01-04 06:46:30,7.2,29.69,8.24,-0.06,Good
2026-01-04 06:46:35,7.2,29.38,8.16,-0.16,Good
2026-01-04 06:46:40,7.2,29.3,8.19,0.39,Good
2026-01-04 06:46:45,7.2,29.62,8.23,-0.22,Good
2026-01-04 06:46:50,7.23,29.8,8.19,0.01,Good
2026-01-04 06:46:55,7.21,29.77,8.19,-0.06,Good
2026-01-04 06:47:00,7.19,29.38,8.2,0.23,Good
2026-01-04 06:47:05,7.2,29.36,8.2,0.15,Good
2026-01-04 06:47:10,7.21,29.7,8.18,-0.09,Good
2026-01-04 06:47:15,7.2,29.52,8.19,-0.28,Good
2026-01-04 06:47:20,7.19,29.7,8.22,-0.19,Good
2026-01-04 06:47:25,7.19,29.43,8.22,-0.12,Good
2026-01-04 06:47:30,7.21,29.63,8.22,0.11,Good
2026-01-04 06:47:35,7.2,29.54,8.23,-0.2,Good
2026-01-04 06:47:40,7.19,29.43,8.2,-0.0,Good
2026-01-04 06:47:45,7.19,29.34,8.21,-0.05,Good
2026-01-04 06:47:50,7.21,29.53,8.2,0.07,Good
2026-01-04 06:47:55,7.21,29.09,8.21,-0.02,Good
2026-01-04 06:48:00,7.21,29.46,8.18,-0.09,Good
2026-01-04 06:48:05,7.22,29.59,8.24,-0.03,Good
2026-01-04 06:48:10,7.21,29.5,8.19,0.06,Good
2026-01-04 06:48:15,7.19,29.4,8.23,-0.0,Good
2026-01-04 06:48:20,7.19,29.5,8.17,0.17,Good
2026-01-04 06:48:25,7.19,29.48,8.2,-0.27,Good
2026-01-04 06:48:30,7.2,29.57,8.19,0.07,Good
2026-01-04 06:48:35,7.21,29.55,8.23,0.13,Good
2026-01-04 06:48:40,7.2,29.76,8.19,-0.01,Good
2026-01-04 06:48:45,7.21,29.44,8.19,0.01,Good
2026-01-04 06:48:50,7.2,29.67,8.2,0.01,Good
2026-01-04 06:48:55,7.2,29.38,8.2,-0.12,Good
2026-01-04 06:49:00,7.22,29.51,8.22,-0.08,Good
2026-01-04 06:49:05,7.22,29.25,8.2,0.01,Good
2026-01-04 06:49:10,7.19,29.48,8.19,-0.06,Good
2026-01-04 06:49:15,7.2,29.55,8.21,-0.09,Good
2026-01-04 06:49:20,7.2,29.54,8.18,0.08,Good
2026-01-04 06:49:25,7.19,29.5,8.2,-0.1,Good
2026-01-04 06:49:30,7.19,29.55,8.18,-0.01,Good
2026-01-04 06:49:35,7.21,29.57,8.18,-0.1,Good
2026-01-04 06:49:40,7.21,29.69,8.19,-0.3,Good
2026-01-04 06:49:45,7.23,29.61,8.18,0.02,Good
2026-01-04 06:49:50,7.2,29.66,8.21,-0.09,Good
2026-01-04 06:49:55,7.19,29.14,8.18,0.34,Good
2026-01-04 06:50:00,7.21,29.29,8.2,0.21,Good
2026-01-04 06:50:05,7.21,29.42,8.2,0.0,Good
2026-01-04 06:50:10,7.21,29.38,8.2,0.18,Good
2026-01-04 06:50:15,7.21,29.5,8.19,-0.15,Good
2026-01-04 06:50:20,7.21,29.75,8.19,0.0,Good
2026-01-04 06:50:25,7.19,29.3,8.23,-0.15,Good
2026-01-04 06:50:30,7.19,29.59,8.19,-0.12,Good
2026-01-04 06:50:35,7.22,29.49,8.2,0.05,Good
2026-01-04 06:50:40,7.2,29.86,8.23,-0.07,Good
2026-01-04 06:50:45,7.19,29.27,8.23,0.11,Good
2026-01-04 06:50:50,7.19,29.53,8.21,-0.09,Good
2026-01-04 06:50:55,7.2,29.49,8.22,0.06,Good
2026-01-04 06:51:00,7.21,29.76,8.2,-0.08,Good
2026-01-04 06:51:05,7.2,29.7,8.19,-0.03,Good
2026-01-04 06:51:10,7.19,29.32,8.21,0.14,Good
2026-01-04 06:51:15,7.19,29.46,8.18,-0.07,Good
2026-01-04 06:51:20,7.21,29.4,8.21,-0.14,Good
2026-01-04 06:51:25,7.19,29.41,8.18,-0.1,Good
2026-01-04 06:51:30,7.19,29.32,8.2,0.07,Good
2026-01-04 06:51:35,7.2,29.61,8.18,-0.01,Good
2026-01-04 06:51:40,7.2,29.64,8.22,0.03,Good
2026-01-04 06:51:45,7.21,29.5,8.2,-0.2,Good
2026-01-04 06:51:50,7.2,29.75,8.19,0.05,Good
2026-01-04 06:51:55,7.2,29.62,8.19,0.05,Good
2026-01-04 06:52:00,7.21,29.57,8.17,-0.05,Good
2026-01-04 06:52:05,7.19,29.57,8.19,-0.0,Good
2026-01-04 06:52:10,7.2,29.51,8.19,0.01,Good
2026-01-04 06:52:15,7.22,29.34,8.21,0.0,Good
2026-01-04 06:52:20,7.23,29.62,8.18,-0.11,Good
2026-01-04 06:52:25,7.21,29.5,8.24,-0.07,Good
2026-01-04 06:52:30,7.21,29.39,8.18,-0.12,Good
2026-01-04 06:52:35,7.21,29.3,8.2,0.16,Good
2026-01-04 06:52:40,7.21,29.46,8.17,0.03,Good
2026-01-04 06:52:45,7.21,29.58,8.19,-0.32,Good
2026-01-04 06:52:50,7.19,29.54,8.21,-0.04,Good
2026-01-04 06:52:55,7.21,29.52,8.22,-0.07,Good
2026-01-04 06:53:00,7.2,29.23,8.19,-0.16,Good
2026-01-04 06:53:05,7.2,29.46,8.22,0.24,Good
2026-01-04 06:53:10,7.19,29.43,8.24,0.28,Good
2026-01-04 06:53:15,7.22,29.44,8.21,-0.18,Good
2026-01-04 06:53:20,7.21,29.58,8.18,0.04,Good
2026-01-04 06:53:25,7.2,28.88,8.22,-0.3,Good
2026-01-04 06:53:30,7.2,29.45,8.2,-0.01,Good
2026-01-04 06:53:35,7.2,29.39,8.23,-0.19,Good
2026-01-04 06:53:40,7.2,29.5,8.24,0.04,Good
2026-01-04 06:53:45,7.2,29.27,8.21,-0.2,Good
2026-01-04 06:53:50,7.21,29.6,8.23,-0.1,Good
2026-01-04 06:53:55,7.2,29.53,8.2,-0.09,Good
2026-01-04 06:54:00,7.2,29.45,8.19,0.3,Good
2026-01-04 06:54:05,7.21,29.53,8.17,-0.05,Good
2026-01-04 06:54:10,7.19,29.54,8.2,-0.07,Good
2026-01-04 06:54:15,7.21,29.19,8.19,-0.01,Good
